as_of_date,scenario_name,scenario_rank,shock_type,shock_magnitude,dd_total,dd_exogenous,dd_endogenous,panic_ratio,margin_calls,margin_call_events,min_price_mean,end_price_mean,dd_total_p10,dd_total_p90,panic_ratio_p10,panic_ratio_p90,simulation_runs,simulation_agents,steps_post_shock,stress_confidence
2025-03-21,price_drop_7pct,3,PRICE_DROP,0.07,0.0694617841089278,0.0692107769324614,0.0002510071764663,0.0035880001735911,12,12,1230.0598568220908,1242.7752289887462,0.0689111810010665,0.0699947540467001,0.0,0.0077591266933782,12,1000,20,0.2995538564442121
2025-03-28,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.0001843628009859,0.0001400577395491,4.4305061436823934e-05,0.0833333333333333,0,0,1317.2171093842128,1352.211819806976,0.0,0.0004784946635176,0.0,0.0,12,1000,20,0.303047873999985
2025-03-28,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.0004025957588332,0.0003110549667215,9.154079211168452e-05,0.1420613744679503,0,0,1316.9295961915675,1351.1673702721243,0.0,0.0013145638145921,0.0,0.563022657553543,12,1000,20,0.303047873999985
2025-03-28,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,0.0,0.0,0.0,0.0,0,0,1317.4599999999998,1372.8613913618228,0.0,0.0,0.0,0.0,12,1000,20,0.303047873999985
2025-03-28,liquidity_withdrawal_50pct,5,LIQUIDITY_WITHDRAWAL,0.5,0.0,0.0,0.0,0.0,0,0,1317.4599999999998,1389.383592204228,0.0,0.0,0.0,0.0,12,1000,20,0.303047873999985
2025-03-28,price_drop_3pct,1,PRICE_DROP,0.03,0.028496312820008,0.0283630575627575,0.0001332552572504,0.0044944749963156,0,0,1279.9172477121522,1325.012989335148,0.0267840722534307,0.0303840396939315,0.0,0.0140756781378301,12,1000,20,0.303047873999985
2025-03-28,price_drop_5pct,2,PRICE_DROP,0.05,0.0484404688828352,0.0482407559475362,0.0001997129352989,0.0039671029195296,3,3,1253.64161986562,1297.9619145046925,0.0472949420201804,0.049383248045359,0.0,0.00636796208353,12,1000,20,0.303047873999985
2025-03-28,price_drop_7pct,3,PRICE_DROP,0.07,0.068286264003376,0.0681983047733058,8.795923007016056e-05,0.0012625084996043,14,14,1227.4955786261123,1269.5283320614792,0.0672066770722464,0.0693624755385691,0.0,0.0068111108438256,12,1000,20,0.303047873999985
2025-04-04,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.5171098255407455,0.1977836942811483,0.3193261312595971,0.6175044568168347,0,0,584.6206475125856,584.6206475125856,0.5104550510224596,0.5247367971363804,0.59591757414991,0.630978932068622,12,1000,20,0.4026358647350912
2025-04-04,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.5072808211693722,0.1929389906198171,0.3143418305495551,0.619627903588901,0,0,596.520328234876,596.520328234876,0.502203103368308,0.5155232004072264,0.6042539450771528,0.6278515930272506,12,1000,20,0.4026358647350912
2025-04-04,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,0.5577969631221743,0.2520656633523616,0.3057312997698125,0.5480596269544797,0,0,535.3619506568773,535.3619506568773,0.5527019671491865,0.5617495621731544,0.5263947716874627,0.5704092080761354,12,1000,20,0.4026358647350912
2025-04-04,liquidity_withdrawal_50pct,5,LIQUIDITY_WITHDRAWAL,0.5,0.5708643848066114,0.2648618244563099,0.3060025603503014,0.5360495351288361,0,0,519.54161524618,519.54161524618,0.5667597820700947,0.5776736272201347,0.5176351731531038,0.5511032633944073,12,1000,20,0.4026358647350912
2025-04-04,price_drop_3pct,1,PRICE_DROP,0.03,0.5138912860064924,0.2108607195628213,0.303030566443671,0.5894783120012929,0,0,588.51723677052,588.51723677052,0.5030519445522449,0.5238143545866075,0.5599028014498909,0.6064315768210814,12,1000,20,0.4026358647350912
2025-04-04,price_drop_5pct,2,PRICE_DROP,0.05,0.5207071999961498,0.2176893487520954,0.3030178512440543,0.5819003733693195,1,1,580.2654141806614,580.2654141806614,0.5138281446399662,0.5265376196551672,0.5625894783220268,0.6022511820777279,12,1000,20,0.4026358647350912
2025-04-04,price_drop_7pct,3,PRICE_DROP,0.07,0.5197205885134183,0.2190611755746465,0.3006594129387718,0.578466132030215,1,1,581.4598751044598,581.4598751044598,0.5169617050215245,0.5255983228944957,0.5650078216844221,0.5964462515347524,12,1000,20,0.4026358647350912
2025-04-11,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.0586128364486076,0.0152055126144088,0.0434073238341988,0.7190508115091453,0,0,1150.808151955035,1151.8101590116414,0.0410801621464985,0.0820185513455837,0.4089378896439993,0.9457571307791358,12,1000,20,0.3826694249476619
2025-04-11,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.0524127556453345,0.0159001292343691,0.0365126264109654,0.6689529825844046,0,0,1158.3875027338045,1160.5607630589811,0.0349706527311884,0.0678743876342087,0.1311652194472682,0.9508773165516466,12,1000,20,0.3826694249476619
2025-04-11,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,0.0713624947760518,0.0148413687833438,0.056521125992708,0.7772829019120223,0,0,1135.2222046360678,1135.453906922359,0.0549173227814512,0.0837363013756538,0.6381825343410777,0.9927010036172292,12,1000,20,0.3826694249476619
2025-04-11,liquidity_withdrawal_50pct,5,LIQUIDITY_WITHDRAWAL,0.5,0.0940845099222003,0.0270630792153792,0.0670214307068211,0.7030096275755257,0,0,1107.445450000507,1108.1195031153272,0.0713073471367804,0.1142527535296316,0.5508478799935205,0.8184460841802892,12,1000,20,0.3826694249476619
2025-04-11,price_drop_3pct,1,PRICE_DROP,0.03,0.0756052002207288,0.0373832427909663,0.0382219574297625,0.4815256207785205,0,0,1130.035666938168,1131.4204161207929,0.0546880490834709,0.0938670587563144,0.3405571896727788,0.657845790619202,12,1000,20,0.3826694249476619
2025-04-11,price_drop_5pct,2,PRICE_DROP,0.05,0.0958593213411075,0.0525048846599157,0.0433544366811917,0.4441934648725407,0,0,1105.2758140333497,1107.351181776526,0.0823673234391881,0.1062376516006884,0.2747931250939656,0.5552341229885279,12,1000,20,0.3826694249476619
2025-04-11,price_drop_7pct,3,PRICE_DROP,0.07,0.1095470622512084,0.0686883291262793,0.040858733124929,0.3633535193755874,1,1,1088.543098280388,1089.466964074981,0.0939228905692241,0.124572296138151,0.2649946648912096,0.4676348218819826,12,1000,20,0.3826694249476619
2025-04-18,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.085044443524114,0.0350087220212535,0.0500357215028605,0.5597509568987707,0,0,1115.4406180108815,1115.8441589289178,0.068555652451235,0.1068758227764516,0.3445555614987919,0.7559144508956261,12,1000,20,0.3870746223297984
2025-04-18,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.0841943734025636,0.0367989789005622,0.0473953945020014,0.5407420320660978,0,0,1116.4769554974666,1117.079538804736,0.0687569418052539,0.1042806162044157,0.3002964619362577,0.7760411345039213,12,1000,20,0.3870746223297984
2025-04-18,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,0.1103039132434117,0.0358813899774303,0.0744225232659814,0.6635156870058768,0,0,1084.6462932866916,1084.7341402346756,0.0842222714111239,0.1381072135044871,0.5675017400699528,0.7725062061077498,12,1000,20,0.3870746223297984
2025-04-18,liquidity_withdrawal_50pct,5,LIQUIDITY_WITHDRAWAL,0.5,0.1419747758545451,0.0616392291892879,0.0803355466652571,0.5525020257472476,0,0,1046.0357112602069,1046.251004227449,0.1215250537962523,0.1665751979408667,0.3568216984342882,0.7177884079638049,12,1000,20,0.3870746223297984
2025-04-18,price_drop_3pct,1,PRICE_DROP,0.03,0.1077829462885879,0.0504658151877268,0.0573171311008611,0.5323542605419157,0,0,1087.7196545206568,1088.3622504184168,0.0915637192371464,0.121464978109135,0.4665032516695384,0.6310556654683965,12,1000,20,0.3870746223297984
2025-04-18,price_drop_5pct,2,PRICE_DROP,0.05,0.1217756264380172,0.066586175068926,0.0551894513690912,0.4430340955106513,1,1,1070.6608982968844,1071.1026201499624,0.1125579623438349,0.1387580711860051,0.2547340024530424,0.5929693659285767,12,1000,20,0.3870746223297984
2025-04-18,price_drop_7pct,3,PRICE_DROP,0.07,0.1365813380876567,0.0855452022139753,0.0510361358736813,0.35900070504816,2,2,1052.6109591105758,1053.5884530507294,0.1205579612414672,0.1443134860152985,0.2508857581138041,0.5105227974625801,12,1000,20,0.3870746223297984
2025-04-25,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.0025905348448958,0.0002518336253529,0.0023387012195428,0.452831326062583,0,0,1226.0456368526086,1298.2080315142962,0.0,0.0083762838582796,0.0,1.0,12,1000,20,0.391282315299971
2025-04-25,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.0015473061478675,0.0006237870125128,0.0009235191353546,0.2214404479312993,0,0,1227.328004863857,1291.232267965143,0.0,0.0039103209528131,0.0,0.9657285375175594,12,1000,20,0.391282315299971
2025-04-25,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,0.0006835155542019,7.23112528212612e-05,0.0006112043013807,0.0793877174871951,0,0,1228.3898021753082,1317.0706615448494,0.0,0.0004528876609423,0.0,0.0,12,1000,20,0.391282315299971
2025-04-25,liquidity_withdrawal_50pct,5,LIQUIDITY_WITHDRAWAL,0.5,0.0011324754587393,0.0,0.0011324754587393,0.25,0,0,1227.8379271918536,1337.451743434486,0.0,0.0033174400397567,0.0,1.0,12,1000,20,0.391282315299971
2025-04-25,price_drop_3pct,1,PRICE_DROP,0.03,0.0277686627553344,0.025576870618694,0.0021917921366404,0.068216488958287,0,0,1195.0959266812602,1262.462247966284,0.0221276979960054,0.032487653327192,0.0,0.1963533393613021,12,1000,20,0.391282315299971
2025-04-25,price_drop_5pct,2,PRICE_DROP,0.05,0.0496379129052853,0.0472836817594058,0.0023542311458794,0.045045765375068,0,0,1168.213588319436,1236.223986289735,0.043255666862563,0.0536876421935351,0.0,0.1037781476045266,12,1000,20,0.391282315299971
2025-04-25,price_drop_7pct,3,PRICE_DROP,0.07,0.0686030629552766,0.0662775735437586,0.002325489411518,0.0308545702935743,1,1,1144.9010569234852,1221.8950860487168,0.0635087624792706,0.0705915864850382,0.0,0.1075579249406926,12,1000,20,0.391282315299971
2025-04-29,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.0027749817304585,0.0018895012143844,0.0008854805160741,0.1589688994593016,0,0,1222.8970399039388,1270.7913671031624,0.0,0.0099439243182364,0.0,0.816864114160458,12,1000,20,0.3901060535921967
2025-04-29,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.0050646995801629,0.0018966867509324,0.0031680128292305,0.349960931225528,0,0,1220.089158904846,1277.1132474760411,0.0,0.0104870572726131,0.0,0.9926101606199847,12,1000,20,0.3901060535921967
2025-04-29,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,0.0003839303628958,1.0903165466254744e-05,0.0003730271974295,0.1629173235374398,0,0,1225.8291861959808,1300.036272960392,0.0,0.0015292297609429,0.0,0.8595070942043509,12,1000,20,0.3901060535921967
2025-04-29,liquidity_withdrawal_50pct,5,LIQUIDITY_WITHDRAWAL,0.5,0.0012958602138046,0.0011066892481173,0.0001891709656873,0.0234045541539333,0,0,1224.7108866198112,1313.2188303770945,0.0,0.003515487920263,0.0,0.0,12,1000,20,0.3901060535921967
2025-04-29,price_drop_3pct,1,PRICE_DROP,0.03,0.0308841809664627,0.0290114889185578,0.0018726920479048,0.0480037920650145,0,0,1188.4267288808269,1236.6122480117772,0.0239629521446292,0.0336398446507392,0.0,0.1516222155332488,12,1000,20,0.3901060535921967
2025-04-29,price_drop_5pct,2,PRICE_DROP,0.05,0.0509062299719437,0.0491258846360635,0.0017803453358802,0.0321996985491766,0,0,1163.8736901854054,1221.360463168054,0.0450907080560318,0.058284875433203,0.0,0.083452537343104,12,1000,20,0.3901060535921967
2025-04-29,price_drop_7pct,3,PRICE_DROP,0.07,0.0679530470577398,0.0657975444577241,0.0021555026000157,0.0301690186392101,2,2,1142.9691783930937,1189.7090873413824,0.063472940819284,0.0699121494622411,0.0,0.0990124021594825,12,1000,20,0.3901060535921967
2025-05-09,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.0,0.0,0.0,0.0,0,0,1267.2999999999995,1372.6112177500374,0.0,0.0,0.0,0.0,12,1000,20,0.3944595769314669
2025-05-09,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.0007692827642732,9.650874169444283e-05,0.0006727740225787,0.2353209117412962,0,0,1266.3250879528364,1383.073778722228,0.0,0.0030821749195829,0.0,0.9823850940895557,12,1000,20,0.3944595769314669
2025-05-09,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,0.0,0.0,0.0,0.0,0,0,1267.2999999999995,1450.7846960679065,0.0,0.0,0.0,0.0,12,1000,20,0.3944595769314669
2025-05-09,liquidity_withdrawal_50pct,5,LIQUIDITY_WITHDRAWAL,0.5,0.000219939736727,0.0,0.000219939736727,0.0833333333333333,0,0,1267.0212703716456,1497.7696775001743,0.0,0.0,0.0,0.0,12,1000,20,0.3944595769314669
2025-05-09,price_drop_3pct,1,PRICE_DROP,0.03,0.0251218541072025,0.0241472921582578,0.0009745619489447,0.0346673072221447,0,0,1235.4630742899424,1347.1819702656846,0.0224175133090178,0.03029159301844,0.0,0.1482284856239617,12,1000,20,0.3944595769314669
2025-05-09,price_drop_5pct,2,PRICE_DROP,0.05,0.0440972556435684,0.0433181162988598,0.0007791393447085,0.016478656040577,0,0,1211.4155479229055,1327.823215797741,0.038699409269749,0.0476675581169929,0.0,0.0348525233136415,12,1000,20,0.3944595769314669
2025-05-09,price_drop_7pct,3,PRICE_DROP,0.07,0.0664399291167496,0.0653650118338267,0.0010749172829228,0.0155433352913895,1,1,1183.100677830343,1299.8165370490149,0.0628053162313534,0.0699668842042742,0.0,0.0354998234817935,12,1000,20,0.3944595769314669
2025-05-16,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.0,0.0,0.0,0.0,0,0,1301.39,1397.4593003897392,0.0,0.0,0.0,0.0,12,1000,20,0.4007314646471502
2025-05-16,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.0012109431310299,0.0001475793776587,0.0010633637533711,0.3214847434864577,0,0,1299.8140907187092,1406.7349280488572,0.0,0.0039212074037757,0.0,1.0,12,1000,20,0.4007314646471502
2025-05-16,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,0.0,0.0,0.0,0.0,0,0,1301.39,1472.6349082107074,0.0,0.0,0.0,0.0,12,1000,20,0.4007314646471502
2025-05-16,liquidity_withdrawal_50pct,5,LIQUIDITY_WITHDRAWAL,0.5,0.0003135607181803,0.0,0.0003135607181803,0.0833333333333333,0,0,1300.9819352169673,1513.9899596362477,0.0,0.0,0.0,0.0,12,1000,20,0.4007314646471502
2025-05-16,price_drop_3pct,1,PRICE_DROP,0.03,0.0256248947949387,0.0244871480467635,0.0011377467481752,0.0396039641008972,0,0,1268.0420181628149,1372.008607522971,0.0227450178961957,0.0309481629580044,0.0,0.1768450121639275,12,1000,20,0.4007314646471502
2025-05-16,price_drop_5pct,2,PRICE_DROP,0.05,0.0444638789865131,0.0434907948216236,0.0009730841648895,0.0203634622860138,0,0,1243.525152525742,1352.6288326608726,0.0389199073360681,0.0481296660536093,0.0,0.0483795300041027,12,1000,20,0.4007314646471502
2025-05-16,price_drop_7pct,3,PRICE_DROP,0.07,0.0670017954784167,0.0655313518115846,0.001470443666832,0.0211825341424389,1,1,1214.1945333823433,1324.3173381444287,0.0636080785534114,0.0699999999999999,0.0,0.0428658316463908,12,1000,20,0.4007314646471502
2025-05-23,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.0009050097714801,0.0005027483228785,0.0004022614486016,0.1011210550757378,0,0,1313.27040085578,1396.5513608220483,0.0,0.0042727442689893,0.0,0.1921073948179691,12,1000,20,0.4064870147410795
2025-05-23,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.0013308271012575,0.0011240836640725,0.0002067434371849,0.0553661978662975,0,0,1312.710681008481,1396.6662039165476,0.0,0.0036877709574287,0.0,0.0,12,1000,20,0.4064870147410795
2025-05-23,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,6.024654264316495e-05,1.0322438841711802e-05,4.992410380145315e-05,0.0833333333333333,0,0,1314.380808329557,1463.5984881722686,0.0,0.0001114823394904,0.0,0.0,12,1000,20,0.4064870147410795
2025-05-23,liquidity_withdrawal_50pct,5,LIQUIDITY_WITHDRAWAL,0.5,0.00028791878811,3.463899945412169e-05,0.0002532797886558,0.1034475140646777,0,0,1314.0815422697808,1503.1429245921029,0.0,0.0004931274499198,0.0,0.21723315189852,12,1000,20,0.4064870147410795
2025-05-23,price_drop_3pct,1,PRICE_DROP,0.03,0.0283417884293827,0.0266442147104708,0.0016975737189118,0.0573593713132305,0,0,1277.2058527811134,1369.0115937305288,0.0258571011837735,0.0304296085933891,0.0,0.1650836687555611,12,1000,20,0.4064870147410795
2025-05-23,price_drop_5pct,2,PRICE_DROP,0.05,0.0472822548237354,0.0459319575246324,0.0013502972991029,0.0277816680181617,0,0,1252.3093673243927,1355.5562712045162,0.0432587841147933,0.0512991909989022,0.0,0.0578121452287607,12,1000,20,0.4064870147410795
2025-05-23,price_drop_7pct,3,PRICE_DROP,0.07,0.0672329107085945,0.0667005766423749,0.0005323340662195,0.0077235344607615,1,1,1226.085028189981,1311.161267346521,0.0644440686974953,0.0698019053118883,0.0,0.0176687627409922,12,1000,20,0.4064870147410795
2025-05-30,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.0,0.0,0.0,0.0,0,0,1332.6,1496.2218047406004,0.0,0.0,0.0,0.0,12,1000,20,0.4033348121600899
2025-05-30,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.0,0.0,0.0,0.0,0,0,1332.6,1499.4254212231033,0.0,0.0,0.0,0.0,12,1000,20,0.4033348121600899
2025-05-30,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,0.0,0.0,0.0,0.0,0,0,1332.6,1610.1805441453478,0.0,0.0,0.0,0.0,12,1000,20,0.4033348121600899
2025-05-30,liquidity_withdrawal_50pct,5,LIQUIDITY_WITHDRAWAL,0.5,0.0,0.0,0.0,0.0,0,0,1332.6,1681.3084865537364,0.0,0.0,0.0,0.0,12,1000,20,0.4033348121600899
2025-05-30,price_drop_3pct,1,PRICE_DROP,0.03,0.0243634649871599,0.0231064260273816,0.0012570389597783,0.0473573285190573,0,0,1300.1332465581106,1479.2410239842902,0.0205906788563737,0.0291071565224171,0.0,0.2042959368036567,12,1000,20,0.4033348121600899
2025-05-30,price_drop_5pct,2,PRICE_DROP,0.05,0.0435161324130231,0.0428118616131111,0.0007042707999119,0.0151049378334699,0,0,1274.610401946405,1441.0744481814183,0.0415656337955246,0.0468888269758634,0.0,0.0489251276051029,12,1000,20,0.4033348121600899
2025-05-30,price_drop_7pct,3,PRICE_DROP,0.07,0.0643701860548348,0.0638084257858924,0.0005617602689424,0.0082555017608641,1,1,1246.820290063327,1413.130886850142,0.0603321616720749,0.0675769895936165,0.0,0.023183979472388,12,1000,20,0.4033348121600899
2025-06-06,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.0002224125026883,0.0002224125026883,0.0,0.0,0,0,1329.5942158367998,1486.5858670675807,0.0,0.0,0.0,0.0,12,1000,20,0.4034105741954579
2025-06-06,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.0012905677633436,0.0,0.0012905677633436,0.3333333333333333,0,0,1328.173686837207,1494.4413742372087,0.0,0.0044615239055618,0.0,1.0,12,1000,20,0.4034105741954579
2025-06-06,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,0.0,0.0,0.0,0.0,0,0,1329.89,1584.1225343411943,0.0,0.0,0.0,0.0,12,1000,20,0.4034105741954579
2025-06-06,liquidity_withdrawal_50pct,5,LIQUIDITY_WITHDRAWAL,0.5,0.0,0.0,0.0,0.0,0,0,1329.89,1647.4916087814406,0.0,0.0,0.0,0.0,12,1000,20,0.4034105741954579
2025-06-06,price_drop_3pct,1,PRICE_DROP,0.03,0.0258691902154498,0.024333775608732,0.0015354146067178,0.0539180693238962,0,0,1295.4868226243757,1448.0713782037092,0.0209483039174615,0.0291798562251268,0.0,0.2013733116884856,12,1000,20,0.4034105741954579
2025-06-06,price_drop_5pct,2,PRICE_DROP,0.05,0.0455832849627758,0.043900531020195,0.0016827539425807,0.0337745455786816,0,0,1269.269245160854,1428.378038206761,0.0409846184334534,0.0487380955430845,0.0,0.1335165098181961,12,1000,20,0.4034105741954579
2025-06-06,price_drop_7pct,3,PRICE_DROP,0.07,0.0628865608384886,0.0628865608384886,0.0,0.0,1,1,1246.2577916065025,1407.5902000583412,0.0587355657033501,0.066031966579327,0.0,0.0,12,1000,20,0.4034105741954579
2025-06-13,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.0069510406839078,0.0051031772730362,0.0018478634108715,0.1741183130323488,0,0,1306.345975490726,1342.4374027809406,0.0,0.0121592330900261,0.0,0.639825637261913,12,1000,20,0.4027966562578693
2025-06-13,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.0050825171330692,0.0032067725062745,0.0018757446267946,0.178269283666385,0,0,1308.803999536619,1345.0126535755192,0.0,0.0128603119833899,0.0,0.9139231403996624,12,1000,20,0.4027966562578693
2025-06-13,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,0.0036547507040571,0.0011498387927291,0.0025049119113279,0.2641905882722055,0,0,1310.68221199632,1373.7246360028885,0.0,0.0048734896822998,0.0,0.982598863191298,12,1000,20,0.4027966562578693
2025-06-13,liquidity_withdrawal_50pct,5,LIQUIDITY_WITHDRAWAL,0.5,0.0021641516601972,0.0009722008248824,0.0011919508353147,0.2439364773034583,0,0,1312.6430801325273,1382.2004305565326,0.0,0.005836077464457,0.0,0.99272377276415,12,1000,20,0.4027966562578693
2025-06-13,price_drop_3pct,1,PRICE_DROP,0.03,0.0342357103275553,0.0292593814611567,0.0049763288663986,0.1377864742293037,0,0,1270.4532654212042,1303.71609527192,0.0296256940129181,0.0382275783795429,0.0,0.317581253059524,12,1000,20,0.4027966562578693
2025-06-13,price_drop_5pct,2,PRICE_DROP,0.05,0.0518519108938825,0.0471488169112406,0.0047030939826418,0.0825798600951051,0,0,1247.2793297382063,1289.6174733690702,0.0442708215964024,0.0575776855318235,0.0,0.2602982951322412,12,1000,20,0.4027966562578693
2025-06-13,price_drop_7pct,3,PRICE_DROP,0.07,0.0673915863706259,0.0662850159508613,0.0011065704197645,0.0158980978132365,1,1,1226.8370420453052,1274.6956742871564,0.0647100923012249,0.0698918618268573,0.0,0.0628838192593977,12,1000,20,0.4027966562578693
2025-06-20,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.0,0.0,0.0,0.0,0,0,1349.35,1461.9513371358082,0.0,0.0,0.0,0.0,12,1000,20,0.3974474506843
2025-06-20,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.0003492257268736,5.9247105432259776e-05,0.0002899786214413,0.0691956040479752,0,0,1348.878772265443,1474.69914394051,0.0,0.0,0.0,0.0,12,1000,20,0.3974474506843
2025-06-20,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,0.0,0.0,0.0,0.0,0,0,1349.35,1520.8645326858784,0.0,0.0,0.0,0.0,12,1000,20,0.3974474506843
2025-06-20,liquidity_withdrawal_50pct,5,LIQUIDITY_WITHDRAWAL,0.5,0.0002959159092356,0.0001399655485714,0.0001559503606641,0.0439174203990847,0,0,1348.950705867873,1580.9370261425972,0.0,0.0,0.0,0.0,12,1000,20,0.3974474506843
2025-06-20,price_drop_3pct,1,PRICE_DROP,0.03,0.0263764731267961,0.025757224595415,0.000619248531381,0.0209742731351602,0,0,1313.7589059863576,1413.324767552999,0.0221903978407529,0.0327857838277385,0.0,0.048691678230207,12,1000,20,0.3974474506843
2025-06-20,price_drop_5pct,2,PRICE_DROP,0.05,0.0473050507277301,0.0468910010302848,0.0004140496974453,0.007929849651381,0,0,1285.5189298005373,1395.5883942792414,0.0428934844176502,0.0513585821327831,0.0,0.0242779352387641,12,1000,20,0.3974474506843
2025-06-20,price_drop_7pct,3,PRICE_DROP,0.07,0.0645196022207079,0.063950513378721,0.0005690888419869,0.0085856383331294,1,1,1262.2904747434875,1381.9362017408064,0.0624855153105247,0.0662735940258283,0.0,0.0060742540815067,12,1000,20,0.3974474506843
2025-06-27,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.0708664093343689,0.0344530718214526,0.0364133375129162,0.4620774927898358,0,0,1274.250971582473,1275.343666960347,0.0564476699566384,0.0927616386779705,0.1844564340939764,0.7237719943036365,12,1000,20,0.3994057584536057
2025-06-27,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.0687777676758769,0.0351843177106869,0.0335934499651899,0.4519459303122326,0,0,1277.1154182985954,1278.2802856941732,0.0548255183273455,0.0898584204084743,0.1199951356942986,0.7429074603399283,12,1000,20,0.3994057584536057
2025-06-27,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,0.09063734074551,0.0349051963943898,0.0557321443511201,0.5909231913851604,0,0,1247.1363254079777,1247.7243173161355,0.0636113714252086,0.1206056102981592,0.4420937111422477,0.7422020208824515,12,1000,20,0.3994057584536057
2025-06-27,liquidity_withdrawal_50pct,5,LIQUIDITY_WITHDRAWAL,0.5,0.116328986856904,0.0594844522152106,0.0568445346416932,0.4676447833166787,0,0,1211.9017742649676,1212.3294698223092,0.0955238847517698,0.1386715614517785,0.216008715830566,0.6637903637402273,12,1000,20,0.3994057584536057
2025-06-27,price_drop_3pct,1,PRICE_DROP,0.03,0.0933593098652885,0.0495493508920619,0.0438099589732265,0.4686507259182984,0,0,1243.403308078349,1244.6711838127885,0.0756446868898595,0.1074503714289595,0.3937069910391796,0.5935240663519296,12,1000,20,0.3994057584536057
2025-06-27,price_drop_5pct,2,PRICE_DROP,0.05,0.1078059031607845,0.0660617082300311,0.0417441949307533,0.3704878381041643,0,0,1223.5906721691738,1224.9786652679695,0.0985354996332193,0.1253619125461629,0.1427701119046117,0.549908005680123,12,1000,20,0.3994057584536057
2025-06-27,price_drop_7pct,3,PRICE_DROP,0.07,0.1237045346453015,0.0853429440082238,0.0383615906370777,0.2896492518137113,1,1,1201.7866530060476,1204.3298901075802,0.1066851336773813,0.1310378373152818,0.1443206128361059,0.4609069413211552,12,1000,20,0.3994057584536057
2025-07-04,cost_of_capital_100bp,7,COST_OF_CAPITAL,0.01,0.0007349194489453,0.0002160913820377,0.0005188280669075,0.3295472620956428,0,0,1385.9506887718962,1441.2806900620103,0.0,0.0019543497299679,0.0,1.0,12,1000,20,0.4024181023379827
2025-07-04,foreign_outflow_1z,6,FOREIGN_OUTFLOW,1.0,0.0007482200312438,0.0003247265828095,0.0004234934484342,0.3021969509161291,0,0,1385.9322412632655,1434.4420508849078,0.0,0.0014751233976978,0.0,1.0,12,1000,20,0.4024181023379827
2025-07-04,liquidity_withdrawal_25pct,4,LIQUIDITY_WITHDRAWAL,0.25,2.333829435875405e-05,0.0,2.333829435875405e-05,0.1666666666666666,0,0,1386.9376304858731,1477.1017159420596,0.0,8.544037070891368e-05,0.0,0.9000000000000004,12,1000,20,0.4024181023379827
