DATE,WALCL,WTREGEN,RRPONTSYD,Net_Liquidity,Impulse,Impulse_EMA,Z_Score,Signal
2026-06-03,6711495.0,875713.0,2062.0,5833720.0,-38514.0,-13245.604570580492,-0.5442122642250268,HOLD
2026-06-10,6725397.0,828122.0,387.0,5896888.0,63168.0,17319.837257651707,1.109070195364036,ADD
2026-06-17,6736424.0,880713.0,6828.0,5848883.0,-48005.0,-8810.097645408976,-0.6905741830831069,HOLD
2026-06-24,6735645.0,918696.0,4534.0,5812415.0,-36468.0,-19873.258587245386,-0.5089982970842415,HOLD
2026-07-01,6724564.0,880237.0,1000.9999999999999,5843326.0,30911.0,440.4448476527705,0.5720073984813003,HOLD
2026-07-08,6735609.0,774062.0,3347.0,5958200.0,114874.0,46213.86690859167,1.8670055155170564,ADD
2026-07-15,6743028.0,756218.0,151.0,5986659.0,28459.0,39111.920145155,0.5077747932605956,HOLD
2026-07-22,6747378.0,829623.0,376.0,5917379.0,-69280.0,-4244.847912907,-1.0228542913296363,CUT
2026-07-29,6738190.0,910776.0,2576.0,5824838.0,-92541.0,-39563.3087477442,-1.346817245956799,CUT
2026-08-05,6748567.0,907324.0,1650.0,5839593.0,14755.0,-17835.98524864652,0.3143830326157731,HOLD
2026-08-12,6759955.0,963950.0,725.0,5795280.0,-44313.0,-28426.791149187913,-0.6010581879057494,HOLD
2026-08-19,6745699.0,953612.0,317.0,5791770.0,-3510.0,-18460.07468951275,0.026702316307667177,HOLD
2026-08-26,6730912.0,950736.0,702.0,5779474.0,-12296.0,-15994.44481370765,-0.13324652710121912,HOLD
