generated_at,window,channel,score,item_count
2026-07-03T17:10:05+07:00,latest_1d,banking_system,0.8975,13
2026-07-03T17:10:05+07:00,latest_1d,commodity,-0.9494,9
2026-07-03T17:10:05+07:00,latest_1d,credit_stress,1.0665,3
2026-07-03T17:10:05+07:00,latest_1d,earnings,1.2113,75
2026-07-03T17:10:05+07:00,latest_1d,fiscal_public_investment,0.7302,10
2026-07-03T17:10:05+07:00,latest_1d,fx_external,-0.6438,5
2026-07-03T17:10:05+07:00,latest_1d,growth,0.6366,30
2026-07-03T17:10:05+07:00,latest_1d,inflation,-0.8175,2
2026-07-03T17:10:05+07:00,latest_1d,liquidity,-1.0775,8
2026-07-03T17:10:05+07:00,latest_1d,monetary_policy,-0.811,6
2026-07-03T17:10:05+07:00,latest_1d,real_estate_collateral,0.0,1
2026-07-03T17:10:05+07:00,latest_1d,risk_appetite,0.2462,10
2026-07-03T17:10:05+07:00,latest_1d,unknown,-0.613,8
2026-07-03T17:10:05+07:00,latest_30d,banking_system,0.577,67
2026-07-03T17:10:05+07:00,latest_30d,commodity,-0.3468,415
2026-07-03T17:10:05+07:00,latest_30d,credit_stress,1.0548,37
2026-07-03T17:10:05+07:00,latest_30d,earnings,0.834,1221
2026-07-03T17:10:05+07:00,latest_30d,fiscal_public_investment,0.7398,46
2026-07-03T17:10:05+07:00,latest_30d,fx_external,0.0949,260
2026-07-03T17:10:05+07:00,latest_30d,growth,0.1538,1972
2026-07-03T17:10:05+07:00,latest_30d,inflation,-0.8175,3
2026-07-03T17:10:05+07:00,latest_30d,liquidity,-0.0905,743
2026-07-03T17:10:05+07:00,latest_30d,monetary_policy,2.0,85
2026-07-03T17:10:05+07:00,latest_30d,real_estate_collateral,0.2722,226
2026-07-03T17:10:05+07:00,latest_30d,risk_appetite,0.063,540
2026-07-03T17:10:05+07:00,latest_30d,unknown,0.1405,111
2026-07-03T17:10:05+07:00,latest_7d,banking_system,0.6125,53
2026-07-03T17:10:05+07:00,latest_7d,commodity,-0.9196,53
2026-07-03T17:10:05+07:00,latest_7d,credit_stress,0.8723,14
2026-07-03T17:10:05+07:00,latest_7d,earnings,1.3797,178
2026-07-03T17:10:05+07:00,latest_7d,fiscal_public_investment,0.7394,42
2026-07-03T17:10:05+07:00,latest_7d,fx_external,1.4277,18
2026-07-03T17:10:05+07:00,latest_7d,growth,0.7509,124
2026-07-03T17:10:05+07:00,latest_7d,inflation,-0.8175,3
2026-07-03T17:10:05+07:00,latest_7d,liquidity,0.2066,70
2026-07-03T17:10:05+07:00,latest_7d,monetary_policy,0.448,49
2026-07-03T17:10:05+07:00,latest_7d,real_estate_collateral,-1.0183,15
2026-07-03T17:10:05+07:00,latest_7d,risk_appetite,-0.0931,69
2026-07-03T17:10:05+07:00,latest_7d,unknown,0.0235,30
2026-07-04T16:27:47+07:00,latest_1d,banking_system,0.9617,14
2026-07-04T16:27:47+07:00,latest_1d,commodity,0.0,5
2026-07-04T16:27:47+07:00,latest_1d,credit_stress,-0.9518,2
2026-07-04T16:27:47+07:00,latest_1d,earnings,1.1882,73
2026-07-04T16:27:47+07:00,latest_1d,fiscal_public_investment,0.0,8
2026-07-04T16:27:47+07:00,latest_1d,fx_external,0.0,0
2026-07-04T16:27:47+07:00,latest_1d,growth,0.8229,29
2026-07-04T16:27:47+07:00,latest_1d,inflation,0.0,0
2026-07-04T16:27:47+07:00,latest_1d,liquidity,-0.1987,7
2026-07-04T16:27:47+07:00,latest_1d,monetary_policy,0.0,10
2026-07-04T16:27:47+07:00,latest_1d,real_estate_collateral,0.0,2
2026-07-04T16:27:47+07:00,latest_1d,risk_appetite,0.0382,8
2026-07-04T16:27:47+07:00,latest_1d,unknown,0.576,2
2026-07-04T16:27:47+07:00,latest_30d,banking_system,0.6145,79
2026-07-04T16:27:47+07:00,latest_30d,commodity,-0.3826,380
2026-07-04T16:27:47+07:00,latest_30d,credit_stress,0.9485,38
2026-07-04T16:27:47+07:00,latest_30d,earnings,0.846,1182
2026-07-04T16:27:47+07:00,latest_30d,fiscal_public_investment,0.7398,53
2026-07-04T16:27:47+07:00,latest_30d,fx_external,0.1056,239
2026-07-04T16:27:47+07:00,latest_30d,growth,0.1644,1911
2026-07-04T16:27:47+07:00,latest_30d,inflation,-0.8175,4
2026-07-04T16:27:47+07:00,latest_30d,liquidity,-0.0911,710
2026-07-04T16:27:47+07:00,latest_30d,monetary_policy,2.0,93
2026-07-04T16:27:47+07:00,latest_30d,real_estate_collateral,0.2722,217
2026-07-04T16:27:47+07:00,latest_30d,risk_appetite,0.0629,521
2026-07-04T16:27:47+07:00,latest_30d,unknown,0.1889,104
2026-07-04T16:27:47+07:00,latest_7d,banking_system,0.6503,65
2026-07-04T16:27:47+07:00,latest_7d,commodity,-0.7093,56
2026-07-04T16:27:47+07:00,latest_7d,credit_stress,0.5075,16
2026-07-04T16:27:47+07:00,latest_7d,earnings,1.3254,177
2026-07-04T16:27:47+07:00,latest_7d,fiscal_public_investment,0.7394,51
2026-07-04T16:27:47+07:00,latest_7d,fx_external,1.4277,18
2026-07-04T16:27:47+07:00,latest_7d,growth,0.7637,151
2026-07-04T16:27:47+07:00,latest_7d,inflation,-0.8175,4
2026-07-04T16:27:47+07:00,latest_7d,liquidity,0.1754,76
2026-07-04T16:27:47+07:00,latest_7d,monetary_policy,0.448,59
2026-07-04T16:27:47+07:00,latest_7d,real_estate_collateral,-1.0183,17
2026-07-04T16:27:47+07:00,latest_7d,risk_appetite,-0.1048,76
2026-07-04T16:27:47+07:00,latest_7d,unknown,0.134,32
2026-07-04T16:28:14+07:00,latest_1d,banking_system,0.9617,14
2026-07-04T16:28:14+07:00,latest_1d,commodity,0.0,5
2026-07-04T16:28:14+07:00,latest_1d,credit_stress,-0.9518,2
2026-07-04T16:28:14+07:00,latest_1d,earnings,1.1614,83
2026-07-04T16:28:14+07:00,latest_1d,fiscal_public_investment,0.0,8
2026-07-04T16:28:14+07:00,latest_1d,fx_external,0.0,0
2026-07-04T16:28:14+07:00,latest_1d,growth,0.8229,29
2026-07-04T16:28:14+07:00,latest_1d,inflation,0.0,0
2026-07-04T16:28:14+07:00,latest_1d,liquidity,-0.1987,7
2026-07-04T16:28:14+07:00,latest_1d,monetary_policy,0.0,10
2026-07-04T16:28:14+07:00,latest_1d,real_estate_collateral,0.0,2
2026-07-04T16:28:14+07:00,latest_1d,risk_appetite,-0.1558,9
2026-07-04T16:28:14+07:00,latest_1d,unknown,0.576,2
2026-07-04T16:28:14+07:00,latest_30d,banking_system,0.6145,79
2026-07-04T16:28:14+07:00,latest_30d,commodity,-0.3932,383
2026-07-04T16:28:14+07:00,latest_30d,credit_stress,0.9485,38
2026-07-04T16:28:14+07:00,latest_30d,earnings,0.8673,1203
2026-07-04T16:28:14+07:00,latest_30d,fiscal_public_investment,0.7398,53
2026-07-04T16:28:14+07:00,latest_30d,fx_external,0.1056,239
2026-07-04T16:28:14+07:00,latest_30d,growth,0.1644,1911
2026-07-04T16:28:14+07:00,latest_30d,inflation,-0.8175,4
2026-07-04T16:28:14+07:00,latest_30d,liquidity,-0.0911,710
2026-07-04T16:28:14+07:00,latest_30d,monetary_policy,2.0,94
2026-07-04T16:28:14+07:00,latest_30d,real_estate_collateral,0.2722,217
2026-07-04T16:28:14+07:00,latest_30d,risk_appetite,0.061,522
2026-07-04T16:28:14+07:00,latest_30d,unknown,0.1889,104
2026-07-04T16:28:14+07:00,latest_7d,banking_system,0.6503,65
2026-07-04T16:28:14+07:00,latest_7d,commodity,-0.7809,59
2026-07-04T16:28:14+07:00,latest_7d,credit_stress,0.5075,16
2026-07-04T16:28:14+07:00,latest_7d,earnings,1.3919,198
2026-07-04T16:28:14+07:00,latest_7d,fiscal_public_investment,0.7394,51
2026-07-04T16:28:14+07:00,latest_7d,fx_external,1.4277,18
2026-07-04T16:28:14+07:00,latest_7d,growth,0.7637,151
2026-07-04T16:28:14+07:00,latest_7d,inflation,-0.8175,4
2026-07-04T16:28:14+07:00,latest_7d,liquidity,0.1754,76
2026-07-04T16:28:14+07:00,latest_7d,monetary_policy,0.6684,60
2026-07-04T16:28:14+07:00,latest_7d,real_estate_collateral,-1.0183,17
2026-07-04T16:28:14+07:00,latest_7d,risk_appetite,-0.1181,77
2026-07-04T16:28:14+07:00,latest_7d,unknown,0.134,32
2026-07-05T16:45:37+07:00,latest_1d,banking_system,0.0,5
2026-07-05T16:45:37+07:00,latest_1d,commodity,0.0,3
2026-07-05T16:45:37+07:00,latest_1d,credit_stress,0.0,0
2026-07-05T16:45:37+07:00,latest_1d,earnings,1.3691,69
2026-07-05T16:45:37+07:00,latest_1d,fiscal_public_investment,-0.8025,4
2026-07-05T16:45:37+07:00,latest_1d,fx_external,-0.681,1
2026-07-05T16:45:37+07:00,latest_1d,growth,0.4455,22
2026-07-05T16:45:37+07:00,latest_1d,inflation,0.0,0
2026-07-05T16:45:37+07:00,latest_1d,liquidity,-0.034,8
2026-07-05T16:45:37+07:00,latest_1d,monetary_policy,0.0,4
2026-07-05T16:45:37+07:00,latest_1d,real_estate_collateral,0.0,3
2026-07-05T16:45:37+07:00,latest_1d,risk_appetite,-0.3997,6
2026-07-05T16:45:37+07:00,latest_1d,unknown,0.0,1
2026-07-05T16:45:37+07:00,latest_30d,banking_system,0.668,84
2026-07-05T16:45:37+07:00,latest_30d,commodity,-0.4345,354
2026-07-05T16:45:37+07:00,latest_30d,credit_stress,0.9477,37
2026-07-05T16:45:37+07:00,latest_30d,earnings,0.8852,1164
2026-07-05T16:45:37+07:00,latest_30d,fiscal_public_investment,0.5995,59
2026-07-05T16:45:37+07:00,latest_30d,fx_external,0.1058,231
2026-07-05T16:45:37+07:00,latest_30d,growth,0.1721,1853
2026-07-05T16:45:37+07:00,latest_30d,inflation,-0.8175,4
2026-07-05T16:45:37+07:00,latest_30d,liquidity,-0.0908,698
2026-07-05T16:45:37+07:00,latest_30d,monetary_policy,2.0,97
2026-07-05T16:45:37+07:00,latest_30d,real_estate_collateral,0.2721,208
2026-07-05T16:45:37+07:00,latest_30d,risk_appetite,0.0554,520
2026-07-05T16:45:37+07:00,latest_30d,unknown,0.189,102
2026-07-05T16:45:37+07:00,latest_7d,banking_system,0.6503,70
2026-07-05T16:45:37+07:00,latest_7d,commodity,-0.7809,62
2026-07-05T16:45:37+07:00,latest_7d,credit_stress,0.4355,15
2026-07-05T16:45:37+07:00,latest_7d,earnings,1.4409,191
2026-07-05T16:45:37+07:00,latest_7d,fiscal_public_investment,0.5993,55
2026-07-05T16:45:37+07:00,latest_7d,fx_external,1.1641,19
2026-07-05T16:45:37+07:00,latest_7d,growth,0.7364,173
2026-07-05T16:45:37+07:00,latest_7d,inflation,-0.8175,4
2026-07-05T16:45:37+07:00,latest_7d,liquidity,0.1605,84
2026-07-05T16:45:37+07:00,latest_7d,monetary_policy,0.6684,64
2026-07-05T16:45:37+07:00,latest_7d,real_estate_collateral,-1.0183,20
2026-07-05T16:45:37+07:00,latest_7d,risk_appetite,-0.1485,83
2026-07-05T16:45:37+07:00,latest_7d,unknown,0.134,33
2026-07-05T16:46:07+07:00,latest_1d,banking_system,0.0,5
2026-07-05T16:46:07+07:00,latest_1d,commodity,0.0,3
2026-07-05T16:46:07+07:00,latest_1d,credit_stress,2.0,1
2026-07-05T16:46:07+07:00,latest_1d,earnings,1.3691,69
2026-07-05T16:46:07+07:00,latest_1d,fiscal_public_investment,-0.8025,4
2026-07-05T16:46:07+07:00,latest_1d,fx_external,-0.681,1
2026-07-05T16:46:07+07:00,latest_1d,growth,0.4455,22
2026-07-05T16:46:07+07:00,latest_1d,inflation,0.0,0
2026-07-05T16:46:07+07:00,latest_1d,liquidity,-0.034,8
2026-07-05T16:46:07+07:00,latest_1d,monetary_policy,0.0,4
2026-07-05T16:46:07+07:00,latest_1d,real_estate_collateral,0.0,3
2026-07-05T16:46:07+07:00,latest_1d,risk_appetite,-0.3997,6
2026-07-05T16:46:07+07:00,latest_1d,unknown,0.0,1
2026-07-05T16:46:07+07:00,latest_30d,banking_system,0.668,84
2026-07-05T16:46:07+07:00,latest_30d,commodity,-0.4345,354
2026-07-05T16:46:07+07:00,latest_30d,credit_stress,0.9904,38
2026-07-05T16:46:07+07:00,latest_30d,earnings,0.8852,1164
2026-07-05T16:46:07+07:00,latest_30d,fiscal_public_investment,0.5995,59
2026-07-05T16:46:07+07:00,latest_30d,fx_external,0.1058,231
2026-07-05T16:46:07+07:00,latest_30d,growth,0.1721,1853
2026-07-05T16:46:07+07:00,latest_30d,inflation,-0.8175,4
2026-07-05T16:46:07+07:00,latest_30d,liquidity,-0.0908,698
2026-07-05T16:46:07+07:00,latest_30d,monetary_policy,2.0,97
2026-07-05T16:46:07+07:00,latest_30d,real_estate_collateral,0.2721,208
2026-07-05T16:46:07+07:00,latest_30d,risk_appetite,0.0554,520
2026-07-05T16:46:07+07:00,latest_30d,unknown,0.189,102
2026-07-05T16:46:07+07:00,latest_7d,banking_system,0.6503,70
2026-07-05T16:46:07+07:00,latest_7d,commodity,-0.7809,62
2026-07-05T16:46:07+07:00,latest_7d,credit_stress,0.6234,16
2026-07-05T16:46:07+07:00,latest_7d,earnings,1.4409,191
2026-07-05T16:46:07+07:00,latest_7d,fiscal_public_investment,0.5993,55
2026-07-05T16:46:07+07:00,latest_7d,fx_external,1.1641,19
2026-07-05T16:46:07+07:00,latest_7d,growth,0.7364,173
2026-07-05T16:46:07+07:00,latest_7d,inflation,-0.8175,4
2026-07-05T16:46:07+07:00,latest_7d,liquidity,0.1605,84
2026-07-05T16:46:07+07:00,latest_7d,monetary_policy,0.6684,64
2026-07-05T16:46:07+07:00,latest_7d,real_estate_collateral,-1.0183,20
2026-07-05T16:46:07+07:00,latest_7d,risk_appetite,-0.1485,83
2026-07-05T16:46:07+07:00,latest_7d,unknown,0.134,33
2026-07-06T10:04:38+07:00,latest_1d,banking_system,0.0,3
2026-07-06T10:04:38+07:00,latest_1d,commodity,0.0,1
2026-07-06T10:04:38+07:00,latest_1d,credit_stress,0.0,0
2026-07-06T10:04:38+07:00,latest_1d,earnings,1.3691,69
2026-07-06T10:04:38+07:00,latest_1d,fiscal_public_investment,0.0,1
2026-07-06T10:04:38+07:00,latest_1d,fx_external,0.0,0
2026-07-06T10:04:38+07:00,latest_1d,growth,0.825,13
2026-07-06T10:04:38+07:00,latest_1d,inflation,0.0,0
2026-07-06T10:04:38+07:00,latest_1d,liquidity,-0.867,6
2026-07-06T10:04:38+07:00,latest_1d,monetary_policy,0.0,1
2026-07-06T10:04:38+07:00,latest_1d,real_estate_collateral,0.0,1
2026-07-06T10:04:38+07:00,latest_1d,risk_appetite,-0.8545,1
2026-07-06T10:04:38+07:00,latest_1d,unknown,0.0,0
2026-07-06T10:04:38+07:00,latest_30d,banking_system,0.668,84
2026-07-06T10:04:38+07:00,latest_30d,commodity,-0.4508,337
2026-07-06T10:04:38+07:00,latest_30d,credit_stress,0.9904,38
2026-07-06T10:04:38+07:00,latest_30d,earnings,0.8979,1144
2026-07-06T10:04:38+07:00,latest_30d,fiscal_public_investment,0.5993,58
2026-07-06T10:04:38+07:00,latest_30d,fx_external,0.11,226
2026-07-06T10:04:38+07:00,latest_30d,growth,0.1796,1806
2026-07-06T10:04:38+07:00,latest_30d,inflation,-0.8175,4
2026-07-06T10:04:38+07:00,latest_30d,liquidity,-0.0886,676
2026-07-06T10:04:38+07:00,latest_30d,monetary_policy,2.0,97
2026-07-06T10:04:38+07:00,latest_30d,real_estate_collateral,0.2711,207
2026-07-06T10:04:38+07:00,latest_30d,risk_appetite,0.0565,512
2026-07-06T10:04:38+07:00,latest_30d,unknown,0.189,99
2026-07-06T10:04:38+07:00,latest_7d,banking_system,0.6503,69
2026-07-06T10:04:38+07:00,latest_7d,commodity,-0.9232,57
2026-07-06T10:04:38+07:00,latest_7d,credit_stress,0.6234,16
2026-07-06T10:04:38+07:00,latest_7d,earnings,1.3743,167
2026-07-06T10:04:38+07:00,latest_7d,fiscal_public_investment,0.5993,54
2026-07-06T10:04:38+07:00,latest_7d,fx_external,0.3089,18
2026-07-06T10:04:38+07:00,latest_7d,growth,0.7364,172
2026-07-06T10:04:38+07:00,latest_7d,inflation,-0.8175,4
2026-07-06T10:04:38+07:00,latest_7d,liquidity,0.1286,83
2026-07-06T10:04:38+07:00,latest_7d,monetary_policy,0.4214,63
2026-07-06T10:04:38+07:00,latest_7d,real_estate_collateral,-1.0183,20
2026-07-06T10:04:38+07:00,latest_7d,risk_appetite,-0.1485,81
2026-07-06T10:04:38+07:00,latest_7d,unknown,0.134,33
2026-07-06T10:34:17+07:00,latest_1d,banking_system,0.0,3
2026-07-06T10:34:17+07:00,latest_1d,commodity,0.0,1
2026-07-06T10:34:17+07:00,latest_1d,credit_stress,0.0,0
2026-07-06T10:34:17+07:00,latest_1d,earnings,1.3691,69
2026-07-06T10:34:17+07:00,latest_1d,fiscal_public_investment,0.0,1
2026-07-06T10:34:17+07:00,latest_1d,fx_external,0.0,0
2026-07-06T10:34:17+07:00,latest_1d,growth,0.825,12
2026-07-06T10:34:17+07:00,latest_1d,inflation,0.0,0
2026-07-06T10:34:17+07:00,latest_1d,liquidity,-0.867,4
2026-07-06T10:34:17+07:00,latest_1d,monetary_policy,0.0,1
2026-07-06T10:34:17+07:00,latest_1d,real_estate_collateral,0.0,1
2026-07-06T10:34:17+07:00,latest_1d,risk_appetite,-0.8545,1
2026-07-06T10:34:17+07:00,latest_1d,unknown,0.0,0
2026-07-06T10:34:17+07:00,latest_30d,banking_system,0.668,84
2026-07-06T10:34:17+07:00,latest_30d,commodity,-0.452,336
2026-07-06T10:34:17+07:00,latest_30d,credit_stress,0.9904,38
2026-07-06T10:34:17+07:00,latest_30d,earnings,0.8979,1144
2026-07-06T10:34:17+07:00,latest_30d,fiscal_public_investment,0.5993,58
2026-07-06T10:34:17+07:00,latest_30d,fx_external,0.11,226
2026-07-06T10:34:17+07:00,latest_30d,growth,0.1802,1805
2026-07-06T10:34:17+07:00,latest_30d,inflation,-0.8175,4
2026-07-06T10:34:17+07:00,latest_30d,liquidity,-0.0886,676
2026-07-06T10:34:17+07:00,latest_30d,monetary_policy,2.0,97
2026-07-06T10:34:17+07:00,latest_30d,real_estate_collateral,0.2711,207
2026-07-06T10:34:17+07:00,latest_30d,risk_appetite,0.0565,512
2026-07-06T10:34:17+07:00,latest_30d,unknown,0.189,99
2026-07-06T10:34:17+07:00,latest_7d,banking_system,0.6503,69
2026-07-06T10:34:17+07:00,latest_7d,commodity,-0.9232,57
2026-07-06T10:34:17+07:00,latest_7d,credit_stress,0.5651,15
2026-07-06T10:34:17+07:00,latest_7d,earnings,1.3743,167
2026-07-06T10:34:17+07:00,latest_7d,fiscal_public_investment,0.5993,54
2026-07-06T10:34:17+07:00,latest_7d,fx_external,0.3089,18
2026-07-06T10:34:17+07:00,latest_7d,growth,0.7364,172
2026-07-06T10:34:17+07:00,latest_7d,inflation,-0.8175,4
2026-07-06T10:34:17+07:00,latest_7d,liquidity,0.1286,83
2026-07-06T10:34:17+07:00,latest_7d,monetary_policy,0.4214,63
2026-07-06T10:34:17+07:00,latest_7d,real_estate_collateral,-1.0183,20
2026-07-06T10:34:17+07:00,latest_7d,risk_appetite,-0.1485,81
2026-07-06T10:34:17+07:00,latest_7d,unknown,0.134,33
2026-07-06T10:35:07+07:00,latest_1d,banking_system,0.0,3
2026-07-06T10:35:07+07:00,latest_1d,commodity,0.0,1
2026-07-06T10:35:07+07:00,latest_1d,credit_stress,0.0,0
2026-07-06T10:35:07+07:00,latest_1d,earnings,1.3691,69
2026-07-06T10:35:07+07:00,latest_1d,fiscal_public_investment,0.0,1
2026-07-06T10:35:07+07:00,latest_1d,fx_external,0.0,0
2026-07-06T10:35:07+07:00,latest_1d,growth,0.825,12
2026-07-06T10:35:07+07:00,latest_1d,inflation,0.0,0
2026-07-06T10:35:07+07:00,latest_1d,liquidity,-0.867,4
2026-07-06T10:35:07+07:00,latest_1d,monetary_policy,0.0,1
2026-07-06T10:35:07+07:00,latest_1d,real_estate_collateral,0.0,1
2026-07-06T10:35:07+07:00,latest_1d,risk_appetite,-0.8545,1
2026-07-06T10:35:07+07:00,latest_1d,unknown,0.0,0
2026-07-06T10:35:07+07:00,latest_30d,banking_system,0.668,84
2026-07-06T10:35:07+07:00,latest_30d,commodity,-0.452,336
2026-07-06T10:35:07+07:00,latest_30d,credit_stress,0.9904,38
2026-07-06T10:35:07+07:00,latest_30d,earnings,0.8979,1144
2026-07-06T10:35:07+07:00,latest_30d,fiscal_public_investment,0.5993,58
2026-07-06T10:35:07+07:00,latest_30d,fx_external,0.11,226
2026-07-06T10:35:07+07:00,latest_30d,growth,0.1802,1805
2026-07-06T10:35:07+07:00,latest_30d,inflation,-0.8175,4
2026-07-06T10:35:07+07:00,latest_30d,liquidity,-0.0886,676
2026-07-06T10:35:07+07:00,latest_30d,monetary_policy,2.0,97
2026-07-06T10:35:07+07:00,latest_30d,real_estate_collateral,0.2711,207
2026-07-06T10:35:07+07:00,latest_30d,risk_appetite,0.0565,512
2026-07-06T10:35:07+07:00,latest_30d,unknown,0.189,99
2026-07-06T10:35:07+07:00,latest_7d,banking_system,0.6503,69
2026-07-06T10:35:07+07:00,latest_7d,commodity,-0.9232,57
2026-07-06T10:35:07+07:00,latest_7d,credit_stress,0.5651,15
2026-07-06T10:35:07+07:00,latest_7d,earnings,1.3743,167
2026-07-06T10:35:07+07:00,latest_7d,fiscal_public_investment,0.5993,54
2026-07-06T10:35:07+07:00,latest_7d,fx_external,0.3089,18
2026-07-06T10:35:07+07:00,latest_7d,growth,0.7364,172
2026-07-06T10:35:07+07:00,latest_7d,inflation,-0.8175,4
2026-07-06T10:35:07+07:00,latest_7d,liquidity,0.1286,83
2026-07-06T10:35:07+07:00,latest_7d,monetary_policy,0.4214,63
2026-07-06T10:35:07+07:00,latest_7d,real_estate_collateral,-1.0183,20
2026-07-06T10:35:07+07:00,latest_7d,risk_appetite,-0.1485,81
2026-07-06T10:35:07+07:00,latest_7d,unknown,0.134,33
2026-07-06T10:40:15+07:00,latest_1d,banking_system,0.0,3
2026-07-06T10:40:15+07:00,latest_1d,commodity,0.0,1
2026-07-06T10:40:15+07:00,latest_1d,credit_stress,0.0,0
2026-07-06T10:40:15+07:00,latest_1d,earnings,1.3691,69
2026-07-06T10:40:15+07:00,latest_1d,fiscal_public_investment,0.0,1
2026-07-06T10:40:15+07:00,latest_1d,fx_external,0.0,0
2026-07-06T10:40:15+07:00,latest_1d,growth,0.825,12
2026-07-06T10:40:15+07:00,latest_1d,inflation,0.0,0
2026-07-06T10:40:15+07:00,latest_1d,liquidity,-0.867,4
2026-07-06T10:40:15+07:00,latest_1d,monetary_policy,0.0,1
2026-07-06T10:40:15+07:00,latest_1d,real_estate_collateral,0.0,1
2026-07-06T10:40:15+07:00,latest_1d,risk_appetite,-0.8545,1
2026-07-06T10:40:15+07:00,latest_1d,unknown,0.0,0
2026-07-06T10:40:15+07:00,latest_30d,banking_system,0.668,84
2026-07-06T10:40:15+07:00,latest_30d,commodity,-0.452,336
2026-07-06T10:40:15+07:00,latest_30d,credit_stress,0.9904,38
2026-07-06T10:40:15+07:00,latest_30d,earnings,0.8979,1144
2026-07-06T10:40:15+07:00,latest_30d,fiscal_public_investment,0.5993,58
2026-07-06T10:40:15+07:00,latest_30d,fx_external,0.11,226
2026-07-06T10:40:15+07:00,latest_30d,growth,0.1802,1805
2026-07-06T10:40:15+07:00,latest_30d,inflation,-0.8175,4
2026-07-06T10:40:15+07:00,latest_30d,liquidity,-0.0886,676
2026-07-06T10:40:15+07:00,latest_30d,monetary_policy,2.0,97
2026-07-06T10:40:15+07:00,latest_30d,real_estate_collateral,0.2711,207
2026-07-06T10:40:15+07:00,latest_30d,risk_appetite,0.0565,512
2026-07-06T10:40:15+07:00,latest_30d,unknown,0.189,99
2026-07-06T10:40:15+07:00,latest_7d,banking_system,0.6503,69
2026-07-06T10:40:15+07:00,latest_7d,commodity,-0.9232,57
2026-07-06T10:40:15+07:00,latest_7d,credit_stress,0.5651,15
2026-07-06T10:40:15+07:00,latest_7d,earnings,1.3743,167
2026-07-06T10:40:15+07:00,latest_7d,fiscal_public_investment,0.5993,54
2026-07-06T10:40:15+07:00,latest_7d,fx_external,0.3089,18
2026-07-06T10:40:15+07:00,latest_7d,growth,0.7364,172
2026-07-06T10:40:15+07:00,latest_7d,inflation,-0.8175,4
2026-07-06T10:40:15+07:00,latest_7d,liquidity,0.1286,83
2026-07-06T10:40:15+07:00,latest_7d,monetary_policy,0.4214,63
2026-07-06T10:40:15+07:00,latest_7d,real_estate_collateral,-1.0183,20
2026-07-06T10:40:15+07:00,latest_7d,risk_appetite,-0.1485,81
2026-07-06T10:40:15+07:00,latest_7d,unknown,0.134,33
2026-07-06T13:39:11+07:00,latest_1d,banking_system,0.0,2
2026-07-06T13:39:11+07:00,latest_1d,commodity,0.0,0
2026-07-06T13:39:11+07:00,latest_1d,credit_stress,0.0,0
2026-07-06T13:39:11+07:00,latest_1d,earnings,1.3691,69
2026-07-06T13:39:11+07:00,latest_1d,fiscal_public_investment,0.0,0
2026-07-06T13:39:11+07:00,latest_1d,fx_external,0.0,0
2026-07-06T13:39:11+07:00,latest_1d,growth,0.0,4
2026-07-06T13:39:11+07:00,latest_1d,inflation,0.0,0
2026-07-06T13:39:11+07:00,latest_1d,liquidity,0.0,1
2026-07-06T13:39:11+07:00,latest_1d,monetary_policy,0.0,1
2026-07-06T13:39:11+07:00,latest_1d,real_estate_collateral,0.0,0
2026-07-06T13:39:11+07:00,latest_1d,risk_appetite,0.0,0
2026-07-06T13:39:11+07:00,latest_1d,unknown,0.0,0
2026-07-06T13:39:11+07:00,latest_30d,banking_system,0.668,84
2026-07-06T13:39:11+07:00,latest_30d,commodity,-0.452,336
2026-07-06T13:39:11+07:00,latest_30d,credit_stress,0.9904,38
2026-07-06T13:39:11+07:00,latest_30d,earnings,0.8979,1144
2026-07-06T13:39:11+07:00,latest_30d,fiscal_public_investment,0.5993,58
2026-07-06T13:39:11+07:00,latest_30d,fx_external,0.11,226
2026-07-06T13:39:11+07:00,latest_30d,growth,0.1802,1803
2026-07-06T13:39:11+07:00,latest_30d,inflation,-0.8175,4
2026-07-06T13:39:11+07:00,latest_30d,liquidity,-0.0886,675
2026-07-06T13:39:11+07:00,latest_30d,monetary_policy,2.0,97
2026-07-06T13:39:11+07:00,latest_30d,real_estate_collateral,0.2711,205
2026-07-06T13:39:11+07:00,latest_30d,risk_appetite,0.0565,511
2026-07-06T13:39:11+07:00,latest_30d,unknown,0.189,99
2026-07-06T13:39:11+07:00,latest_7d,banking_system,0.6362,68
2026-07-06T13:39:11+07:00,latest_7d,commodity,-0.9232,57
2026-07-06T13:39:11+07:00,latest_7d,credit_stress,0.5651,15
2026-07-06T13:39:11+07:00,latest_7d,earnings,1.3743,167
2026-07-06T13:39:11+07:00,latest_7d,fiscal_public_investment,0.5993,54
2026-07-06T13:39:11+07:00,latest_7d,fx_external,0.3089,18
2026-07-06T13:39:11+07:00,latest_7d,growth,0.7364,169
2026-07-06T13:39:11+07:00,latest_7d,inflation,-0.8175,4
2026-07-06T13:39:11+07:00,latest_7d,liquidity,0.1286,83
2026-07-06T13:39:11+07:00,latest_7d,monetary_policy,0.4214,62
2026-07-06T13:39:11+07:00,latest_7d,real_estate_collateral,-1.0183,20
2026-07-06T13:39:11+07:00,latest_7d,risk_appetite,-0.1406,77
2026-07-06T13:39:11+07:00,latest_7d,unknown,0.134,33
2026-07-06T18:41:51+07:00,latest_1d,banking_system,1.0395,9
2026-07-06T18:41:51+07:00,latest_1d,commodity,-0.9667,5
2026-07-06T18:41:51+07:00,latest_1d,credit_stress,-0.9655,1
