time,Market_Return,CSAD,CSSD,Spread,Spread_Z,DPI,Ledoit_Correlation,cache_date
2024-09-24,0.007874015748031482,0.009406047627890038,0.013179895781223862,0.0037738481533338246,-1.1741870442737004,28.333333333333332,0.10823942603660615,2026-05-09
2024-09-25,0.0078125,0.009536769596832797,0.013061680578613066,0.003524910981780269,-1.3258491973303208,28.333333333333332,0.10823942603660615,2026-05-09
2024-09-26,0.0,0.008333238656032058,0.012655585432430599,0.00432234677639854,-0.7491086510161824,28.333333333333332,0.10823942603660615,2026-05-09
2024-09-27,0.0,0.007858524338528565,0.011117076885036194,0.0032585525465076287,-1.547970623806582,28.333333333333332,0.10823942603660615,2026-05-09
2024-09-30,0.0,0.009402430106980584,0.013250495487709337,0.0038480653807287536,-1.0620804582610994,26.666666666666668,0.10823942603660615,2026-05-09
2024-10-01,0.0,0.00994918582984272,0.015819492790136908,0.005870306960294188,0.4706948149629416,28.333333333333332,0.10130050396949837,2026-05-09
2024-10-02,0.0,0.009934466415406453,0.01313072305824023,0.0031962566428337773,-1.540897385486551,26.666666666666668,0.10130050396949837,2026-05-09
2024-10-03,-0.007751937984496138,0.010576169888164035,0.014420332917061822,0.0038441630288977863,-1.0025912671988788,26.666666666666668,0.10130050396949837,2026-05-09
2024-10-04,-0.0078125,0.008783359152941168,0.012405765589751327,0.003622406436810159,-1.136050592959235,25.0,0.10130050396949837,2026-05-09
2024-10-07,0.0,0.007971540586566746,0.012141607019087758,0.004170066432521012,-0.6992175324674196,25.0,0.10130050396949837,2026-05-09
2024-10-08,0.0,0.008557713844875359,0.013998796402417574,0.005441082557542215,0.28334990580615854,26.666666666666668,0.04599431150722192,2026-05-09
2024-10-09,0.007874015748031482,0.008923930036178761,0.011792177144520117,0.002868247108341356,-1.6263280994027018,26.666666666666668,0.04599431150722192,2026-05-09
2024-10-10,0.0078125,0.011639803982694616,0.014487582354085425,0.002847778371390809,-1.5770895080101182,25.0,0.04599431150722192,2026-05-09
2024-10-11,0.0,0.007714311348106121,0.01208640277022183,0.004372091422115709,-0.4193580478988442,23.333333333333332,0.04599431150722192,2026-05-09
2024-10-14,0.0,0.009271634006587861,0.014997502862069143,0.005725868855481282,0.6426885633061061,23.333333333333332,0.04599431150722192,2026-05-09
2024-10-15,-0.007751937984496138,0.009738988447521708,0.01557674995000383,0.005837761502482122,0.720244085535002,25.0,0.05110822549640631,2026-05-09
2024-10-16,0.0,0.010055678685766373,0.015796230654293128,0.005740551968526755,0.6876907342718286,25.0,0.05110822549640631,2026-05-09
2024-10-17,0.0078125,0.011212046134197174,0.016127466026870946,0.0049154198926737724,0.04805510677640847,25.0,0.05110822549640631,2026-05-09
2024-10-18,0.0,0.00857935338432825,0.013075285028265608,0.004495931643937358,-0.2651814118922403,23.333333333333332,0.05110822549640631,2026-05-09
2024-10-21,-0.007751937984496138,0.010622258771933377,0.016721072115426082,0.006098813343492705,1.04823195698164,25.0,0.05110822549640631,2026-05-09
2024-10-22,-0.0078125,0.011450386446180261,0.01616278483899039,0.0047123983928101295,-0.08140729307767498,25.0,0.056476755432310094,2026-05-09
2024-10-23,0.0,0.009403142465657155,0.014903094721807255,0.0054999522561501,0.5719144547751779,26.666666666666668,0.056476755432310094,2026-05-09
2024-10-24,-0.007874015748031482,0.010658084432063133,0.015432403917936233,0.0047743194858730995,0.041344412770021016,26.666666666666668,0.056476755432310094,2026-05-09
2024-10-25,-0.007936507936507908,0.009834344095571641,0.013342173083729965,0.0035078289881583236,-1.1509181955347596,25.0,0.056476755432310094,2026-05-09
2024-10-28,0.0,0.009321877461863273,0.015168618890949047,0.005846741429085775,1.1734141928295658,26.666666666666668,0.056476755432310094,2026-05-09
2024-10-29,0.008000000000000007,0.011665858643524988,0.017908543728870772,0.006242685085345784,1.5347813152448015,28.333333333333332,0.055542908406674495,2026-05-09
2024-10-30,0.0,0.010314613939253793,0.018341346657468192,0.0080267327182144,3.016870502759678,30.0,0.055542908406674495,2026-05-09
2024-10-31,0.0,0.008344165948867924,0.013347215465727128,0.005003049516859204,0.2178728804052978,31.666666666666664,0.055542908406674495,2026-05-09
2024-11-01,-0.007936507936507908,0.010043539680338323,0.01622563108894568,0.006182091408607359,1.2640393721084253,33.33333333333333,0.055542908406674495,2026-05-09
2024-11-04,-0.008000000000000007,0.011926876433858521,0.01759132765897433,0.005664451225115809,0.890948595923866,33.33333333333333,0.055542908406674495,2026-05-09
2024-11-05,0.008064516129032251,0.011276339049481911,0.016621329225730657,0.005344990176248746,0.5725430091898243,35.0,0.045483571798353516,2026-05-09
2024-11-06,0.008000000000000007,0.012137098133085717,0.020010551045431223,0.007873452912345506,2.7945569274285917,36.666666666666664,0.045483571798353516,2026-05-09
2024-11-07,0.0,0.00962761678617261,0.017507942970771285,0.007880326184598675,2.6418383079322276,36.666666666666664,0.045483571798353516,2026-05-09
